calisan_id,yas,departman,pozisyon,kidem_yili,aylik_maas,performans_puani,devamsizlik_gun,fazla_mesai,son_terfi_yili,egitim_saat,is_tatmini,calisma_modeli,sehir,ayrildi
879,41,Satis,Uzman,3,38100,60,0,Hayir,3,3,5,Ofis,Istanbul,0
880,48,Operasyon,Kidemli,19,69900,100,1,Hayir,2,29,5,Ofis,Ankara,0
881,45,Yazilim,Uzman,3,34100,72,3,Hayir,3,19,5,Hibrit,Istanbul,0
882,37,Yazilim,Junior,2,27900,75,9,Hayir,2,41,1,Uzaktan,Istanbul,0
883,39,Satis,Yonetici,2,63400,72,20,Hayir,2,40,2,Hibrit,Istanbul,0
884,35,Satis,Junior,7,35200,72,2,Hayir,6,39,2,Ofis,Izmir,1
885,23,Pazarlama,Uzman,10,49200,62,3,Hayir,3,34,1,Uzaktan,Istanbul,1
886,51,Satis,Junior,2,25700,78,8,Hayir,2,34,4,Hibrit,Istanbul,0
887,56,Satis,Junior,7,30600,75,15,Evet,1,49,1,Ofis,Istanbul,0
888,48,Pazarlama,Junior,13,48200,100,11,Hayir,3,18,2,Uzaktan,Istanbul,1
889,51,Yazilim,Uzman,19,67900,69,21,Hayir,5,7,5,Ofis,Istanbul,0
890,35,Operasyon,Kidemli,3,54600,64,14,Hayir,3,21,2,Hibrit,Ankara,1
891,53,Yazilim,Junior,14,45300,63,17,Hayir,6,49,3,Hibrit,Istanbul,0
892,29,Operasyon,Kidemli,10,62400,49,14,Hayir,4,33,1,Uzaktan,Istanbul,1
893,38,Satis,Kidemli,10,66000,61,9,Hayir,7,45,2,Uzaktan,Antalya,0
894,50,Yazilim,Kidemli,7,59900,91,8,Hayir,2,55,3,Ofis,Istanbul,0
895,30,Finans,Uzman,3,42900,62,15,Hayir,3,49,2,Ofis,Istanbul,1
896,32,Satis,Uzman,17,56900,64,10,Hayir,3,52,5,Ofis,Istanbul,0
897,41,Finans,Junior,6,31800,76,17,Evet,0,46,3,Ofis,Istanbul,1
898,27,Pazarlama,Uzman,5,39400,83,21,Hayir,5,56,4,Ofis,Ankara,0
899,30,Finans,Kidemli,2,47800,82,17,Hayir,2,16,3,Hibrit,Istanbul,0
900,57,IK,Junior,0,24200,82,23,Hayir,0,33,2,Hibrit,Istanbul,0
901,27,Pazarlama,Kidemli,2,46500,67,23,Hayir,2,11,3,Ofis,Ankara,0
902,41,Yazilim,Uzman,4,38200,66,19,Hayir,4,8,2,Hibrit,Istanbul,0
903,35,IK,Junior,9,41800,63,3,Evet,7,9,2,Ofis,Izmir,1
904,33,Satis,Uzman,0,35700,74,9,Evet,0,50,3,Hibrit,Istanbul,1
905,34,Yazilim,Uzman,4,45800,89,0,Evet,4,17,4,Ofis,Ankara,0
906,22,Finans,Kidemli,19,77100,87,11,Hayir,2,6,2,Uzaktan,Bursa,0
907,24,Finans,Kidemli,1,47300,80,2,Hayir,1,53,4,Ofis,Istanbul,0
908,30,Operasyon,Uzman,19,61700,84,21,Evet,3,9,5,Ofis,Ankara,1
909,43,Satis,Uzman,13,52000,73,3,Hayir,1,8,5,Ofis,Istanbul,0
910,31,Pazarlama,Junior,16,51900,97,2,Hayir,1,56,5,Uzaktan,Istanbul,0
911,23,Operasyon,Uzman,3,40500,79,13,Hayir,3,3,5,Hibrit,Istanbul,0
912,33,Finans,Kidemli,19,77500,77,17,Hayir,7,26,1,Hibrit,Izmir,0
913,24,Operasyon,Uzman,8,44700,75,21,Hayir,7,36,5,Uzaktan,Izmir,1
914,52,Yazilim,Junior,6,38900,76,18,Hayir,5,31,4,Ofis,Istanbul,0
915,44,Pazarlama,Kidemli,19,75700,81,16,Hayir,1,19,2,Uzaktan,Ankara,0
916,33,Operasyon,Yonetici,1,70500,71,17,Hayir,1,16,3,Hibrit,Izmir,0
917,47,Operasyon,Uzman,9,44100,100,10,Hayir,2,32,4,Ofis,Istanbul,0
918,42,Satis,Junior,14,45300,64,21,Evet,4,25,4,Ofis,Istanbul,1
919,31,Yazilim,Uzman,11,61800,75,12,Evet,7,37,5,Hibrit,Ankara,0
920,53,Operasyon,Junior,7,35400,61,21,Hayir,5,0,5,Hibrit,Istanbul,0
921,57,Finans,Yonetici,3,63900,70,18,Hayir,3,53,4,Hibrit,Istanbul,0
922,46,Satis,Junior,16,50000,62,12,Hayir,4,25,5,Ofis,Ankara,1
923,54,Finans,Junior,18,49600,86,22,Hayir,5,1,4,Ofis,Istanbul,0
924,27,Yazilim,Kidemli,0,46900,89,7,Evet,0,12,2,Ofis,Izmir,1
925,25,Satis,Uzman,0,31200,61,11,Hayir,0,16,2,Ofis,Istanbul,1
926,44,Operasyon,Yonetici,19,92700,53,5,Hayir,2,12,1,Uzaktan,Izmir,1
927,24,Operasyon,Uzman,18,65000,63,4,Hayir,3,34,1,Ofis,Ankara,1
928,49,Operasyon,Kidemli,15,67900,66,3,Hayir,0,41,4,Hibrit,Istanbul,0
929,26,Pazarlama,Kidemli,10,60600,99,21,Hayir,7,20,2,Hibrit,Ankara,1
930,38,Yazilim,Kidemli,16,68700,87,1,Hayir,0,36,2,Uzaktan,Izmir,0
931,23,Finans,Yonetici,19,95900,55,18,Hayir,3,54,1,Hibrit,Istanbul,0
932,57,Yazilim,Kidemli,10,67900,86,4,Hayir,3,48,2,Hibrit,Istanbul,0
933,59,Pazarlama,Kidemli,9,61000,84,10,Hayir,4,21,3,Hibrit,Ankara,0
934,46,Satis,Junior,8,39600,62,17,Hayir,6,0,1,Ofis,Istanbul,1
935,39,Pazarlama,Kidemli,2,50900,46,16,Hayir,2,46,1,Hibrit,Istanbul,1
936,46,Yazilim,Uzman,17,61200,81,17,Hayir,7,5,3,Ofis,Ankara,0
937,28,Operasyon,Uzman,1,34700,78,4,Evet,1,37,2,Hibrit,Ankara,1
938,51,Yazilim,Kidemli,19,73100,73,2,Evet,3,6,5,Hibrit,Istanbul,0
939,36,Satis,Junior,14,44200,82,0,Hayir,2,1,3,Hibrit,Izmir,1
940,49,Yazilim,Kidemli,19,80000,62,24,Hayir,6,9,5,Hibrit,Istanbul,1
941,39,Operasyon,Uzman,18,60700,78,7,Hayir,0,59,1,Ofis,Ankara,0
942,48,Yazilim,Uzman,12,46700,88,10,Hayir,5,4,5,Ofis,Ankara,0
943,39,Yazilim,Junior,12,46100,69,3,Hayir,6,58,1,Ofis,Istanbul,0
944,38,Yazilim,Junior,12,42500,76,5,Evet,0,25,1,Ofis,Antalya,0
945,22,Yazilim,Yonetici,2,71600,65,18,Evet,2,7,1,Hibrit,Istanbul,1
946,44,Yazilim,Uzman,5,39200,83,12,Hayir,4,13,5,Hibrit,Izmir,0
947,30,Operasyon,Uzman,11,52100,59,7,Evet,4,14,3,Ofis,Istanbul,1
948,45,Yazilim,Uzman,8,47900,77,18,Hayir,0,3,5,Ofis,Ankara,0
949,25,Pazarlama,Kidemli,14,65200,71,9,Evet,1,7,3,Ofis,Istanbul,1
950,24,Finans,Uzman,15,53400,68,13,Hayir,1,52,5,Ofis,Izmir,0
951,58,Satis,Uzman,16,54300,84,16,Evet,5,23,4,Hibrit,Istanbul,0
952,38,IK,Uzman,12,50900,84,22,Hayir,3,44,5,Uzaktan,Istanbul,0
953,58,Satis,Uzman,13,59000,76,2,Evet,0,41,4,Hibrit,Istanbul,0
954,49,Yazilim,Kidemli,3,51100,76,1,Evet,1,36,4,Uzaktan,Istanbul,0
955,54,Yazilim,Uzman,2,40000,60,9,Evet,2,7,5,Hibrit,Ankara,0
956,49,Satis,Uzman,8,46100,81,2,Hayir,1,43,4,Hibrit,Istanbul,0
957,29,Pazarlama,Uzman,19,61400,93,7,Hayir,7,49,2,Ofis,Istanbul,1
958,32,IK,Yonetici,19,92500,79,23,Evet,4,18,4,Hibrit,Istanbul,0
959,51,Yazilim,Junior,7,36000,73,2,Hayir,4,28,2,Hibrit,Istanbul,0
960,48,Finans,Uzman,8,45000,84,4,Hayir,0,51,4,Uzaktan,Antalya,0
961,49,Finans,Uzman,2,41000,87,0,Hayir,0,8,2,Hibrit,Ankara,0
962,42,Finans,Uzman,13,49400,46,10,Evet,5,19,1,Hibrit,Ankara,0
963,57,Yazilim,Junior,19,50000,81,17,Evet,4,23,5,Ofis,Istanbul,0
964,52,IK,Uzman,6,41900,79,24,Hayir,3,37,5,Ofis,Ankara,0
965,52,Pazarlama,Kidemli,5,57400,67,0,Hayir,0,11,5,Hibrit,Istanbul,0
966,55,Satis,Uzman,11,46700,81,6,Evet,4,30,1,Uzaktan,Istanbul,1
967,42,Satis,Junior,2,24700,63,8,Hayir,0,7,4,Ofis,Istanbul,0
968,40,Satis,Junior,15,47000,82,19,Hayir,6,54,1,Hibrit,Ankara,0
969,35,IK,Uzman,16,57700,77,9,Hayir,5,56,3,Ofis,Ankara,0
970,44,Yazilim,Junior,2,26100,80,0,Hayir,2,41,2,Uzaktan,Istanbul,0
971,22,Yazilim,Junior,16,50300,61,3,Hayir,0,53,2,Uzaktan,Istanbul,0
972,55,Yazilim,Yonetici,15,87900,66,4,Hayir,5,16,1,Ofis,Istanbul,1
973,53,Operasyon,Junior,8,33000,67,24,Evet,5,42,1,Uzaktan,Ankara,1
974,45,IK,Yonetici,4,69200,78,21,Hayir,4,6,1,Hibrit,Ankara,1
975,45,Finans,Uzman,1,35000,96,0,Evet,1,11,5,Ofis,Istanbul,0
976,37,Yazilim,Junior,15,43800,60,5,Hayir,4,9,3,Hibrit,Istanbul,0
977,25,Satis,Uzman,12,51300,62,8,Hayir,6,34,3,Hibrit,Istanbul,1
978,50,Yazilim,Junior,12,44500,89,12,Hayir,1,9,3,Ofis,Istanbul,0
979,53,Finans,Kidemli,15,69000,72,10,Hayir,5,7,5,Uzaktan,Izmir,0
980,41,Yazilim,Uzman,18,62400,74,14,Hayir,6,34,4,Ofis,Istanbul,0
981,47,Yazilim,Junior,4,28800,78,21,Hayir,1,31,4,Ofis,Izmir,0
982,50,Pazarlama,Uzman,11,53400,69,5,Hayir,3,11,3,Hibrit,Istanbul,0
983,41,Pazarlama,Yonetici,14,87300,79,6,Hayir,3,29,4,Hibrit,Istanbul,0
984,56,Satis,Uzman,13,50100,50,22,Hayir,3,10,5,Hibrit,Istanbul,0
985,42,Finans,Uzman,18,63300,83,7,Evet,7,7,3,Hibrit,Istanbul,1
986,49,Finans,Uzman,6,41500,89,15,Hayir,2,19,3,Ofis,Izmir,0
987,33,Yazilim,Uzman,16,55100,78,11,Hayir,6,44,5,Hibrit,Istanbul,0
988,26,Yazilim,Yonetici,2,75000,89,4,Evet,2,27,1,Ofis,Istanbul,1
989,48,Satis,Junior,1,28100,83,14,Evet,1,3,2,Uzaktan,Istanbul,1
990,48,Pazarlama,Uzman,6,42600,89,6,Hayir,6,53,3,Ofis,Istanbul,0
991,47,Pazarlama,Junior,16,50800,85,22,Hayir,5,17,4,Ofis,Istanbul,0
992,44,Pazarlama,Kidemli,7,58600,90,11,Evet,0,16,4,Hibrit,Istanbul,0
993,46,Operasyon,Junior,4,28300,84,10,Hayir,2,24,1,Ofis,Istanbul,1
994,58,Operasyon,Uzman,4,40500,72,5,Evet,2,2,1,Hibrit,Istanbul,0
995,44,Operasyon,Kidemli,6,58500,77,22,Hayir,6,6,2,Ofis,Ankara,1
996,49,Finans,Kidemli,7,57100,61,23,Evet,1,37,2,Uzaktan,Ankara,1
997,46,Satis,Kidemli,4,55500,95,8,Hayir,4,26,4,Hibrit,Istanbul,0
998,49,Yazilim,Uzman,8,40800,83,22,Evet,2,40,3,Ofis,Istanbul,0
999,24,Finans,Uzman,1,35900,71,0,Hayir,0,7,2,Hibrit,Ankara,1
1000,50,IK,Yonetici,19,92100,61,14,Hayir,3,9,5,Hibrit,Istanbul,0
1001,25,Pazarlama,Junior,15,52000,86,15,Evet,2,1,4,Hibrit,Istanbul,1
1002,53,Finans,Uzman,16,63200,64,2,Hayir,4,17,4,Ofis,Izmir,0
1003,36,Yazilim,Kidemli,19,79700,82,1,Evet,3,38,2,Ofis,Istanbul,1
1004,24,Yazilim,Uzman,1,37900,80,16,Evet,1,52,5,Uzaktan,Istanbul,1
1005,28,Operasyon,Yonetici,16,87800,81,0,Hayir,4,41,2,Hibrit,Istanbul,1
1006,33,Yazilim,Kidemli,14,71000,50,18,Hayir,6,57,4,Ofis,Istanbul,0
1007,22,Pazarlama,Junior,8,38800,100,17,Evet,1,21,5,Uzaktan,Istanbul,0
1008,53,Pazarlama,Uzman,6,47700,79,18,Evet,5,38,3,Hibrit,Istanbul,0
1009,46,Finans,Junior,3,27100,91,16,Evet,2,49,1,Hibrit,Ankara,0
1010,42,Satis,Uzman,16,61300,83,19,Hayir,2,18,5,Ofis,Izmir,0
1011,39,Yazilim,Kidemli,16,73400,82,12,Hayir,5,30,5,Ofis,Istanbul,0
1012,42,Yazilim,Uzman,12,57900,53,7,Evet,2,17,4,Uzaktan,Izmir,1
1013,59,Operasyon,Uzman,0,33900,78,14,Hayir,0,15,5,Uzaktan,Izmir,0
1014,46,Yazilim,Uzman,0,39400,79,13,Hayir,0,38,1,Ofis,Ankara,0
1015,28,Satis,Uzman,18,64700,74,17,Hayir,0,18,1,Ofis,Ankara,0
1016,35,Yazilim,Junior,17,50700,73,23,Hayir,6,53,5,Ofis,Istanbul,0
1017,31,Operasyon,Yonetici,6,77000,71,23,Hayir,3,0,1,Ofis,Izmir,0
1018,29,Finans,Kidemli,8,59500,86,10,Evet,5,9,3,Ofis,Istanbul,0
1019,37,Satis,Junior,14,40200,68,8,Hayir,6,32,4,Hibrit,Istanbul,0
1020,42,Yazilim,Uzman,7,45400,61,6,Evet,2,49,1,Hibrit,Istanbul,1
1021,22,Satis,Junior,16,45700,78,11,Hayir,7,51,4,Ofis,Ankara,0
1022,49,Yazilim,Junior,2,24400,67,21,Hayir,0,15,1,Ofis,Bursa,1
1023,23,Satis,Junior,16,49600,86,4,Evet,7,58,2,Ofis,Izmir,0
1024,52,Satis,Junior,11,42500,74,19,Hayir,4,6,4,Ofis,Istanbul,0
1025,24,Satis,Uzman,11,52900,58,7,Hayir,6,47,3,Hibrit,Istanbul,0
1026,22,Yazilim,Junior,18,49800,75,23,Hayir,0,39,5,Ofis,Istanbul,0
1027,45,Operasyon,Kidemli,12,66400,68,3,Evet,6,36,5,Ofis,Istanbul,0
1028,35,Satis,Kidemli,12,65500,91,6,Hayir,4,42,1,Ofis,Ankara,0
1029,54,Satis,Junior,15,43400,95,9,Hayir,7,10,1,Hibrit,Bursa,0
1030,50,Satis,Uzman,14,55500,58,3,Evet,0,47,2,Ofis,Ankara,0
1031,39,Operasyon,Uzman,7,42300,74,20,Hayir,2,40,3,Hibrit,Ankara,0
1032,23,Pazarlama,Junior,14,45800,80,3,Hayir,3,12,4,Ofis,Istanbul,0
1033,48,Yazilim,Kidemli,5,52900,55,13,Hayir,3,39,1,Ofis,Istanbul,0
1034,57,Yazilim,Junior,2,31100,85,5,Hayir,2,13,2,Hibrit,Istanbul,0
1035,54,Finans,Kidemli,7,55300,70,21,Evet,0,56,1,Ofis,Ankara,1
1036,55,Operasyon,Junior,3,26700,57,15,Evet,1,24,1,Ofis,Istanbul,1
1037,24,Pazarlama,Uzman,11,44000,68,13,Evet,2,37,1,Ofis,Ankara,1
1038,54,Pazarlama,Uzman,12,54600,80,23,Evet,1,27,2,Hibrit,Ankara,1
1039,28,Yazilim,Kidemli,4,54600,65,17,Hayir,4,46,3,Uzaktan,Istanbul,0
1040,26,Pazarlama,Uzman,2,35500,71,23,Evet,0,41,3,Ofis,Istanbul,0
1041,46,Pazarlama,Uzman,0,29600,95,24,Evet,0,20,3,Ofis,Ankara,1
1042,54,Yazilim,Uzman,12,57200,83,24,Hayir,1,22,4,Ofis,Ankara,0
1043,22,Satis,Uzman,19,58300,59,11,Hayir,7,58,3,Uzaktan,Istanbul,0
1044,57,Operasyon,Junior,5,36200,77,4,Evet,4,38,1,Hibrit,Istanbul,1
1045,56,Satis,Uzman,17,58900,81,0,Hayir,6,16,5,Hibrit,Istanbul,0
1046,46,Yazilim,Uzman,3,42100,67,9,Evet,0,19,1,Uzaktan,Izmir,1
1047,51,Operasyon,Uzman,14,52400,86,13,Evet,6,40,4,Ofis,Istanbul,1
1048,53,Yazilim,Junior,18,54000,85,7,Hayir,4,55,3,Hibrit,Bursa,0
1049,52,Operasyon,Yonetici,2,70200,85,16,Hayir,2,14,2,Ofis,Istanbul,0
1050,42,Pazarlama,Junior,12,44400,81,16,Hayir,7,27,2,Hibrit,Bursa,0
1051,48,Yazilim,Junior,18,50800,53,18,Hayir,4,48,4,Ofis,Istanbul,0
1052,36,Satis,Uzman,17,60200,89,24,Evet,4,20,1,Ofis,Istanbul,1
1053,26,Pazarlama,Kidemli,4,52400,67,8,Evet,4,55,1,Ofis,Istanbul,0
1054,48,Satis,Uzman,13,52400,66,20,Evet,1,25,2,Hibrit,Istanbul,0
1055,54,Operasyon,Kidemli,4,48100,73,15,Hayir,2,50,3,Ofis,Ankara,0
1056,29,Pazarlama,Uzman,12,52300,58,7,Evet,7,49,2,Hibrit,Istanbul,1
1057,53,Pazarlama,Kidemli,18,70100,56,3,Hayir,5,54,3,Ofis,Istanbul,0
1058,54,Yazilim,Uzman,14,54300,69,20,Hayir,5,41,3,Ofis,Izmir,0
1059,23,Finans,Uzman,18,60300,59,11,Hayir,2,16,5,Ofis,Istanbul,0
1060,55,Finans,Junior,2,26300,76,1,Hayir,2,9,3,Ofis,Ankara,0
1061,33,Yazilim,Uzman,17,60300,58,22,Evet,3,36,3,Uzaktan,Istanbul,0
1062,53,Operasyon,Junior,9,39200,70,11,Evet,6,37,5,Ofis,Istanbul,0
1063,42,Operasyon,Uzman,15,58500,72,4,Evet,3,17,4,Ofis,Istanbul,1
1064,39,Pazarlama,Kidemli,0,42400,88,3,Hayir,0,42,3,Uzaktan,Istanbul,1
1065,44,Satis,Junior,13,44800,65,10,Evet,0,24,5,Hibrit,Istanbul,0
1066,33,Operasyon,Kidemli,14,70000,75,11,Hayir,2,11,3,Ofis,Ankara,0
1067,45,Yazilim,Kidemli,14,66400,68,15,Hayir,5,32,1,Hibrit,Istanbul,0
1068,58,Yazilim,Junior,4,30400,100,20,Hayir,4,38,4,Ofis,Istanbul,1
1069,33,Satis,Yonetici,13,83200,68,4,Hayir,4,5,5,Ofis,Istanbul,0
1070,34,Yazilim,Uzman,11,55700,71,11,Hayir,4,55,4,Uzaktan,Istanbul,1
1071,46,Finans,Uzman,9,45300,61,1,Hayir,6,16,4,Ofis,Ankara,0
1072,25,Operasyon,Uzman,6,46500,78,22,Hayir,2,11,1,Hibrit,Izmir,0
1073,29,Pazarlama,Yonetici,15,91600,79,7,Evet,6,23,5,Ofis,Ankara,0
1074,44,Operasyon,Uzman,4,41600,77,12,Hayir,4,3,4,Ofis,Istanbul,0
1075,29,Finans,Junior,5,34700,75,21,Hayir,5,30,4,Hibrit,Izmir,1
1076,41,Pazarlama,Uzman,13,49100,50,15,Hayir,2,28,3,Ofis,Bursa,0
1077,47,Satis,Kidemli,0,46100,55,6,Hayir,0,51,1,Ofis,Ankara,0
1078,42,Yazilim,Junior,10,34100,63,5,Hayir,1,26,2,Uzaktan,Antalya,0
1079,25,Yazilim,Junior,8,35900,70,9,Hayir,6,32,5,Hibrit,Istanbul,0
1080,55,Satis,Uzman,0,32700,75,10,Hayir,0,57,4,Hibrit,Istanbul,0
1081,59,IK,Uzman,18,63900,69,11,Evet,5,26,3,Ofis,Istanbul,1
1082,23,Satis,Kidemli,5,55800,76,3,Hayir,0,55,5,Ofis,Istanbul,0
1083,45,Satis,Junior,18,52800,75,9,Evet,5,49,1,Ofis,Bursa,1
1084,44,Yazilim,Kidemli,16,76600,77,11,Hayir,0,9,3,Hibrit,Istanbul,0
1085,32,Operasyon,Junior,7,38400,97,8,Hayir,1,33,5,Ofis,Izmir,0
1086,48,Yazilim,Uzman,2,35200,78,22,Hayir,2,21,4,Ofis,Bursa,0
1087,39,IK,Kidemli,6,56300,63,11,Hayir,4,40,5,Hibrit,Bursa,0
1088,52,Yazilim,Uzman,17,62100,56,17,Evet,1,47,3,Hibrit,Istanbul,1
1089,51,Yazilim,Uzman,13,52900,92,0,Hayir,7,55,1,Hibrit,Istanbul,1
1090,38,Yazilim,Uzman,3,36800,63,15,Hayir,1,39,3,Ofis,Istanbul,0
1091,25,Finans,Uzman,5,40800,64,24,Hayir,0,8,3,Hibrit,Izmir,0
1092,38,Satis,Yonetici,4,69800,67,11,Evet,4,36,1,Hibrit,Istanbul,1
1093,53,Operasyon,Kidemli,7,53700,62,20,Hayir,4,48,5,Ofis,Istanbul,0
1094,24,Yazilim,Uzman,11,54700,60,14,Hayir,3,28,4,Ofis,Izmir,1
1095,47,Yazilim,Uzman,2,39400,90,3,Hayir,2,42,5,Hibrit,Bursa,0
1096,22,Yazilim,Uzman,14,56700,92,4,Hayir,4,33,2,Ofis,Istanbul,1
1097,38,Finans,Uzman,1,32700,78,3,Hayir,1,18,4,Uzaktan,Istanbul,0
1098,51,Operasyon,Kidemli,3,47600,61,16,Hayir,2,33,4,Hibrit,Bursa,0
1099,56,Yazilim,Yonetici,7,77400,75,21,Hayir,7,32,3,Ofis,Istanbul,0
1100,36,Pazarlama,Kidemli,5,58700,75,21,Evet,5,11,3,Ofis,Istanbul,1
1101,53,Yazilim,Uzman,7,47800,72,8,Evet,2,11,3,Hibrit,Istanbul,0
1102,26,Finans,Uzman,5,40200,65,19,Evet,4,34,4,Uzaktan,Ankara,0
1103,37,Satis,Junior,15,40700,71,24,Hayir,2,18,4,Ofis,Izmir,0
1104,22,Pazarlama,Kidemli,4,54200,84,8,Hayir,4,54,1,Ofis,Istanbul,1
1105,24,Pazarlama,Uzman,17,62700,81,7,Hayir,4,10,1,Uzaktan,Izmir,1
1106,25,Satis,Uzman,10,50900,59,9,Hayir,0,48,1,Ofis,Istanbul,0
1107,31,Satis,Kidemli,6,63800,82,18,Evet,4,59,4,Hibrit,Istanbul,0
1108,39,Yazilim,Junior,4,28600,65,20,Evet,4,2,4,Hibrit,Ankara,0
1109,26,Yazilim,Uzman,18,69000,72,22,Hayir,7,57,2,Ofis,Ankara,0
1110,30,Yazilim,Junior,12,42400,96,5,Hayir,6,51,4,Ofis,Ankara,0
1111,45,Pazarlama,Uzman,1,35800,53,14,Hayir,1,0,3,Hibrit,Istanbul,1
1112,56,Yazilim,Junior,0,23200,60,9,Hayir,0,40,3,Hibrit,Ankara,0
1113,38,IK,Uzman,16,59700,60,19,Hayir,3,21,2,Hibrit,Istanbul,0
1114,49,Yazilim,Uzman,16,62500,82,12,Hayir,4,37,1,Ofis,Istanbul,1
1115,54,Yazilim,Uzman,15,55000,75,15,Hayir,3,11,2,Uzaktan,Ankara,0
1116,22,Yazilim,Junior,18,53700,74,2,Hayir,7,3,4,Ofis,Istanbul,0
1117,39,Operasyon,Uzman,12,50800,65,14,Evet,5,37,5,Ofis,Istanbul,1
1118,49,Pazarlama,Uzman,1,33800,95,0,Hayir,1,23,1,Hibrit,Istanbul,1
1119,52,Yazilim,Kidemli,16,71900,78,14,Evet,7,49,3,Hibrit,Istanbul,0
1120,31,Yazilim,Uzman,18,66000,74,24,Hayir,0,26,2,Ofis,Ankara,1
1121,59,Yazilim,Uzman,15,62400,91,19,Evet,6,13,3,Uzaktan,Istanbul,1
1122,32,Finans,Kidemli,15,75700,61,3,Hayir,7,12,5,Uzaktan,Antalya,0
1123,28,Finans,Kidemli,18,78400,64,17,Hayir,6,13,2,Ofis,Istanbul,1
1124,58,Yazilim,Uzman,4,39000,83,12,Hayir,3,14,3,Ofis,Antalya,0
1125,33,Operasyon,Kidemli,11,64700,86,21,Hayir,4,8,2,Uzaktan,Izmir,1
1126,32,Finans,Uzman,17,55600,82,0,Evet,3,49,4,Ofis,Ankara,0
1127,31,Finans,Uzman,19,63700,74,20,Hayir,0,25,5,Ofis,Ankara,0
1128,30,Pazarlama,Junior,4,29100,74,18,Evet,2,18,4,Hibrit,Bursa,0
1129,40,Finans,Junior,8,37900,63,24,Evet,0,14,5,Ofis,Ankara,0
1130,28,Yazilim,Kidemli,13,65500,65,19,Hayir,4,52,5,Ofis,Ankara,0
1131,41,Finans,Junior,5,29500,90,23,Hayir,4,18,5,Ofis,Istanbul,1
1132,26,Yazilim,Junior,12,50500,69,18,Evet,7,22,5,Hibrit,Ankara,1
1133,24,Yazilim,Uzman,4,39400,65,14,Hayir,4,59,4,Ofis,Izmir,0
1134,57,Satis,Kidemli,10,59400,88,3,Hayir,7,27,5,Ofis,Izmir,0
1135,46,Operasyon,Uzman,2,39500,67,2,Hayir,0,48,4,Ofis,Istanbul,0
1136,26,Operasyon,Junior,15,45100,71,13,Hayir,0,25,5,Ofis,Istanbul,0
1137,55,Satis,Uzman,0,34200,73,12,Hayir,0,24,1,Ofis,Ankara,1
1138,35,Satis,Uzman,17,59500,100,7,Hayir,7,4,4,Ofis,Ankara,1
1139,30,Operasyon,Kidemli,11,68500,62,10,Evet,4,14,3,Ofis,Istanbul,0
1140,40,Operasyon,Kidemli,14,71400,88,23,Hayir,1,25,2,Hibrit,Ankara,1
1141,27,Operasyon,Uzman,0,35000,58,2,Evet,0,52,1,Hibrit,Istanbul,0
1142,42,Finans,Uzman,17,63500,92,6,Hayir,2,39,3,Uzaktan,Izmir,0
1143,59,Yazilim,Uzman,16,57000,66,11,Hayir,3,15,3,Hibrit,Ankara,0
1144,28,Finans,Kidemli,12,62000,65,18,Evet,0,38,5,Hibrit,Ankara,0
1145,53,IK,Junior,0,28200,86,24,Evet,0,24,3,Hibrit,Istanbul,0
1146,23,Yazilim,Uzman,9,46300,83,24,Hayir,6,41,5,Ofis,Istanbul,0
1147,59,Yazilim,Junior,7,35100,88,15,Hayir,6,32,1,Ofis,Istanbul,1
1148,31,Yazilim,Junior,1,26800,89,24,Evet,0,26,3,Ofis,Istanbul,1
1149,52,Finans,Yonetici,12,79800,77,12,Evet,0,23,2,Ofis,Istanbul,0
1150,54,Finans,Junior,13,40600,94,18,Hayir,5,6,2,Ofis,Bursa,1
1151,25,Pazarlama,Uzman,16,57000,94,18,Evet,0,57,3,Hibrit,Antalya,1
1152,30,Yazilim,Uzman,18,61700,84,21,Evet,3,9,1,Uzaktan,Bursa,1
1153,42,Yazilim,Uzman,10,54200,90,12,Hayir,5,9,4,Ofis,Izmir,1
1154,35,Yazilim,Kidemli,18,75800,70,10,Hayir,4,7,2,Hibrit,Ankara,0
1155,48,Yazilim,Yonetici,12,82400,70,21,Hayir,3,55,5,Hibrit,Istanbul,0
1156,29,Yazilim,Kidemli,7,60500,82,3,Hayir,7,55,1,Hibrit,Istanbul,1
1157,48,Yazilim,Junior,5,33600,90,18,Hayir,5,45,4,Hibrit,Istanbul,0
1158,25,Satis,Kidemli,3,47900,82,24,Hayir,3,9,4,Uzaktan,Istanbul,0
1159,36,IK,Junior,9,41400,76,24,Hayir,2,45,1,Ofis,Izmir,0
1160,26,Pazarlama,Junior,19,54700,80,9,Hayir,5,24,3,Hibrit,Istanbul,0
1161,33,Pazarlama,Junior,17,48300,89,7,Hayir,4,3,1,Hibrit,Ankara,0
1162,31,Yazilim,Junior,0,27400,89,0,Hayir,0,38,2,Hibrit,Izmir,0
1163,39,Satis,Uzman,0,35700,81,5,Hayir,0,51,2,Ofis,Izmir,0
1164,39,Yazilim,Kidemli,14,65700,71,10,Evet,4,49,2,Hibrit,Izmir,1
1165,33,Pazarlama,Kidemli,8,62900,52,20,Hayir,0,12,2,Ofis,Izmir,1
1166,22,Yazilim,Uzman,14,55200,60,4,Hayir,1,53,1,Hibrit,Ankara,0
1167,56,Satis,Uzman,6,40300,79,18,Hayir,2,4,5,Hibrit,Istanbul,0
1168,25,Yazilim,Kidemli,2,52000,95,15,Hayir,2,39,4,Ofis,Istanbul,0
